trade_id,代码,信号日,买入日,卖出日,is_zt,lu_250d,lu_60d,lu_20d,est_float_cap,price,avg_amount_20d_yi,max_consec_zt,is_250d_high,days_since_last_zt,pre_vol_slope,pre_price_slope,pre_vol_expansion,pre_price_compression,pre_sum_chg,pre_pos_days,pre_close_pos,mkt_7pct_count,mkt_zt_count,mkt_avg_7pct_gain,mkt_hot_sector_count,mkt_sh_above_ma60,sec_zt_count,sec_avg_gain,sec_has_zhongjun,sec_stock_count,sec_is_top1,sec_rank,sec_pos_days_3d,key,评分,信号涨幅%,突破幅度%,量比MAVOL180,持有天数,label_3d_return,label_return_gt_5pct,label_return_gt_0pct,label_is_zt,label_max_return,label_max_drawdown,label_day1_return
627,002969,20260429,20260430,20260507,0,23,2,0,3349.8,22.72,13.5,10,0,0,-0.82,-1.13,0.96,0.8,-12.38,4,0.02,218,133,9.96,0,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,002969_20260429,62,10.0%,0.6,1.5,5,-0.0179,0,0,0,0.03896672504378286,-0.022767075306479843,0.011383537653239998
628,600367,20260429,20260430,20260507,0,14,10,2,1885.6,23.22,7.0,2,0,0,-0.99,0.51,0.77,0.93,4.72,6,0.28,218,133,9.96,0,1,2.0,2.83,0.0,15.0,0.0,3.0,1.0,600367_20260429,65,10.0%,3.5,1.2,5,0.008,0,1,0,0.0226495726495727,-0.01410256410256403,0.01752136752136753
629,603026,20260429,20260430,20260507,0,14,1,0,6596.5,119.25,21.2,3,1,0,-4.03,1.35,0.92,0.98,9.82,5,0.77,218,133,9.96,0,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,603026_20260429,70,10.0%,0.2,1.8,5,-0.0987,0,0,0,0.016000000000000014,-0.097,0.003333333333333381
630,603538,20260429,20260430,20260507,0,17,7,4,10850.8,65.3,32.9,5,1,4,-1.55,0.89,0.95,1.8,9.09,5,0.89,218,133,9.96,0,1,0.0,0.32,1.0,32.0,0.0,41.0,1.0,603538_20260429,74,8.6%,4.3,2.8,5,-0.0248,0,0,0,0.11747896491506586,-0.021273217971106578,0.08747420225432605
631,603906,20260429,20260430,20260507,0,9,3,0,5283.3,32.99,16.9,2,1,0,3.87,3.35,0.99,1.49,29.39,6,0.66,218,133,9.96,0,1,2.0,2.44,1.0,11.0,0.0,8.0,2.0,603906_20260429,65,10.0%,2.9,1.3,5,-0.0602,0,0,0,0.023283582089552272,-0.07373134328358205,0.002985074626865714
632,002342,20260507,20260508,20260513,0,20,3,2,13288.7,22.12,43.6,4,1,0,-4.57,-0.43,0.85,0.94,4.28,6,0.67,261,158,10.05,4,1,3.0,3.03,1.0,46.0,0.0,4.0,1.0,002342_20260507,70,10.0%,3.3,1.8,3,-0.0785,0,0,0,0.029837251356238704,-0.10126582278481021,0.0022603978300181154
633,600539,20260507,20260508,20260513,0,16,8,2,1230.6,20.59,4.0,2,1,0,8.23,1.47,1.74,1.55,12.99,5,0.84,261,158,10.05,4,1,1.0,7.88,0.0,3.0,0.0,29.0,1.0,600539_20260507,90,10.0%,7.3,3.2,3,-0.1257,0,0,0,-0.018759018759018788,-0.17460317460317457,-0.07503607503607498
634,600589,20260508,20260511,20260514,0,12,3,0,5367.6,12.51,18.8,4,0,0,3.39,0.35,1.61,1.34,9.22,6,0.98,202,137,10.42,4,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,600589_20260508,80,10.0%,8.6,2.0,3,0.0034000000000000002,0,1,0,0.11382734912146679,-0.05271199388846444,-0.033613445378151224
635,600783,20260508,20260511,20260514,0,16,3,2,1512.1,24.84,5.3,6,0,0,2.29,0.16,0.91,0.91,5.04,5,0.64,202,137,10.42,4,1,5.0,2.63,1.0,46.0,1.0,1.0,2.0,600783_20260508,65,10.0%,0.7,1.1,3,-0.1598,0,0,0,-0.015897634742148125,-0.15626211709965093,-0.06436603334625825
636,603618,20260508,20260511,20260514,0,30,11,0,8126.7,37.62,23.7,6,1,0,-7.34,1.45,0.5,0.73,29.72,5,1.0,202,137,10.42,4,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,603618_20260508,75,10.0%,8.6,1.3,3,-0.0392,0,0,0,0.052040816326530584,-0.048469387755102185,0.03188775510204082
637,605169,20260508,20260511,20260514,0,11,1,0,128.4,13.04,0.5,4,0,0,-1.15,-0.59,0.78,1.28,-6.0,3,0.06,202,137,10.42,4,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,605169_20260508,57,10.0%,4.7,1.2,3,0.009399999999999999,0,1,0,0.04707668944570989,-0.012908124525436594,-0.0022779043280181746
638,605598,20260508,20260511,20260514,0,21,3,2,1003.0,58.68,3.5,3,0,1,-4.74,-0.78,1.16,0.98,-2.15,4,0.8,202,137,10.42,4,1,1.0,2.62,0.0,9.0,0.0,9.0,2.0,605598_20260508,74,8.3%,7.2,1.5,3,-0.0407,0,0,0,0.03367789263087701,-0.05601867289096365,-0.03634544848282761
639,002008,20260511,20260512,20260514,1,11,6,1,17504.5,134.27,50.3,1,1,0,0.62,1.72,1.01,1.25,27.31,6,0.97,278,169,10.47,3,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,002008_20260511,65,10.0%,1.3,1.3,2,0.1085,1,1,1,0.1661698956780925,0.023472429210134173,0.10380029806259321
640,002585,20260511,20260512,20260515,0,14,10,1,1058.8,8.68,3.7,3,1,0,0.47,0.41,0.98,0.91,0.95,4,0.6,278,169,10.47,3,1,1.0,1.21,0.0,21.0,0.0,17.0,3.0,002585_20260511,75,10.0%,9.4,1.2,3,-0.0713,0,0,0,0.005555555555555635,-0.07111111111111118,-0.03888888888888885
641,002782,20260511,20260512,20260515,1,13,5,0,698.8,22.42,2.7,1,0,28,-1.09,-0.98,0.8,0.68,-4.75,4,0.54,278,169,10.47,3,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,002782_20260511,56,8.4%,5.8,1.2,3,0.12269999999999999,1,1,1,0.19353410097431362,-0.023472099202834263,0.0775022143489814
642,600078,20260511,20260512,20260515,0,18,4,0,1581.4,16.23,5.2,4,1,0,11.3,1.23,2.1,1.64,16.17,5,1.0,278,169,10.47,3,1,1.0,1.38,0.0,11.0,0.0,27.0,2.0,600078_20260511,65,10.0%,0.3,1.2,3,-0.050300000000000004,0,0,0,-0.033887861983980326,-0.11213801601971658,-0.08194701170671596
643,600234,20260511,20260512,20260515,0,16,6,0,808.3,31.47,2.3,2,1,0,-10.67,1.72,0.69,1.24,16.79,7,1.0,278,169,10.47,3,1,1.0,2.56,0.0,7.0,0.0,25.0,3.0,600234_20260511,80,10.0%,6.7,1.5,3,-0.1606,0,0,0,-0.0444444444444444,-0.18158730158730155,-0.06063492063492064
644,600259,20260511,20260512,20260515,0,10,2,0,4782.1,108.96,16.8,2,1,0,-0.45,0.16,0.97,0.61,-4.7,4,0.67,278,169,10.47,3,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,600259_20260511,70,10.0%,1.8,1.6,3,-0.114,0,0,0,0.005678695731818926,-0.11714599743542778,-0.04213225865543147
645,600488,20260511,20260512,20260515,0,16,8,3,2615.3,6.6,10.0,7,0,0,-10.04,-1.16,0.56,0.4,-7.37,5,0.29,278,169,10.47,3,1,1.0,1.33,0.0,32.0,0.0,11.0,1.0,600488_20260511,77,10.0%,7.3,4.1,3,0.0506,1,1,0,0.1909774436090225,0.03759398496240601,0.0827067669172932
646,600601,20260511,20260512,20260515,0,15,4,1,6156.3,13.33,21.5,2,0,0,0.04,0.33,1.0,0.86,2.69,5,0.82,278,169,10.47,3,1,5.0,4.43,1.0,22.0,1.0,2.0,3.0,600601_20260511,80,10.0%,8.0,1.5,3,-0.10099999999999999,0,0,0,0.05848375451263542,-0.10974729241877254,0.025270758122743656
647,603130,20260511,20260512,20260515,0,11,2,2,378.6,51.35,1.3,2,0,12,-16.99,-0.32,0.46,0.57,-1.09,5,0.41,278,169,10.47,3,1,1.0,2.52,0.0,8.0,0.0,18.0,3.0,603130_20260511,64,8.7%,5.3,1.0,3,-0.0814,0,0,0,-0.023017408123791196,-0.08704061895551257,-0.057059961315280516
648,002300,20260512,20260513,20260518,0,13,1,0,1286.9,10.67,4.8,4,0,0,-11.52,-0.85,0.69,0.44,-8.45,2,0.23,139,86,10.31,1,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,002300_20260512,65,10.0%,2.7,1.1,3,-0.0737,0,0,0,0.01914311759343656,-0.08751139471285331,-0.042844120328167784
649,002428,20260512,20260513,20260518,0,19,8,1,26821.9,101.42,76.1,2,1,0,-3.21,2.05,0.95,1.61,19.49,6,1.0,139,86,10.31,1,1,1.0,0.33,1.0,9.0,0.0,12.0,2.0,002428_20260512,75,10.0%,7.9,1.4,3,-0.0891,0,0,0,0.05170000000000002,-0.1114,-0.027999999999999973
650,600396,20260512,20260513,20260518,0,25,12,0,11363.1,15.05,29.1,8,1,0,-5.83,3.69,0.7,1.24,35.6,6,1.0,139,86,10.31,1,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,600396_20260512,90,10.0%,7.0,3.5,3,0.039,0,1,0,0.20598006644518257,-0.003986710963455182,0.10564784053156144
651,603211,20260512,20260513,20260518,0,12,8,4,952.6,30.89,3.2,1,1,0,-4.09,2.13,0.72,0.75,16.72,5,0.85,139,86,10.31,1,1,2.0,-0.22,0.0,47.0,0.0,3.0,2.0,603211_20260512,65,10.0%,2.1,1.1,3,-0.0556,0,0,0,0.03039120594891695,-0.06239896540575492,-0.010345942450695127
652,603950,20260512,20260513,20260518,0,21,6,2,2793.9,76.0,8.9,4,1,3,6.23,1.3,1.65,1.15,10.39,4,0.95,139,86,10.31,1,1,2.0,-0.22,0.0,47.0,0.0,3.0,2.0,603950_20260512,59,8.5%,1.1,1.5,3,-0.08789999999999999,0,0,0,0.013852242744063287,-0.10290237467018466,-0.03852242744063327
653,002654,20260513,20260514,20260519,1,10,6,2,2397.6,16.98,8.5,1,0,0,7.49,1.1,1.22,0.61,7.22,5,0.87,271,180,10.71,4,1,2.0,2.12,0.0,26.0,0.0,5.0,2.0,002654_20260513,75,10.0%,7.5,1.4,3,0.0216,0,1,1,0.06608187134502917,-0.04678362573099419,-0.03099415204678369
654,002902,20260513,20260514,20260519,0,10,4,1,4579.6,39.95,14.6,2,1,3,8.37,3.69,1.43,1.4,37.47,6,0.81,271,180,10.71,4,1,0.0,1.25,1.0,21.0,0.0,42.0,3.0,002902_20260513,79,7.5%,5.2,2.6,3,-0.0455,0,0,0,0.07601900475118777,-0.08477119279819956,-0.009752438109527396
655,600475,20260513,20260514,20260519,0,18,1,0,595.4,19.01,2.2,6,0,0,2.39,0.14,1.06,0.8,-1.3,4,0.35,271,180,10.71,4,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,600475_20260513,65,10.0%,3.0,1.1,3,0.0405,0,1,0,0.04554973821989515,-0.043455497382199046,-0.006806282722513222
656,600707,20260513,20260514,20260519,0,15,9,3,4289.2,10.45,13.8,2,1,0,5.06,1.16,1.46,1.54,17.79,6,0.82,271,180,10.71,4,1,2.0,2.12,0.0,26.0,0.0,5.0,2.0,600707_20260513,75,10.0%,5.8,1.6,3,-0.0197,0,0,0,0.11406844106463888,-0.06653992395437255,0.016159695817490487
657,603948,20260514,20260515,20260520,0,8,2,2,135.3,28.82,0.5,4,0,100,-3.48,-0.34,0.84,0.84,-2.41,5,0.18,116,82,10.63,1,1,3.0,1.29,0.0,39.0,1.0,1.0,2.0,603948_20260514,56,7.0%,3.0,1.4,3,-0.0552,0,0,0,-0.03295178633368017,-0.07457509538674986,-0.05098855359001037
658,002421,20260515,20260518,20260521,1,14,11,0,700.4,3.21,2.6,1,0,0,-1.2,0.77,0.81,0.43,6.64,6,0.58,132,86,10.51,1,1,1.0,0.34,0.0,17.0,0.0,6.0,1.0,002421_20260515,85,9.9%,8.6,2.8,3,0.23010000000000003,1,1,1,0.4641744548286605,0.19626168224299062,0.20872274143302177
659,002971,20260515,20260518,20260521,0,16,13,2,1121.6,41.21,3.7,2,1,0,4.5,1.06,1.48,2.09,11.43,4,1.0,132,86,10.51,1,1,5.0,1.64,1.0,39.0,1.0,1.0,2.0,002971_20260515,85,10.0%,5.5,4.5,3,-0.1572,0,0,0,-0.011219512195121972,-0.15902439024390252,-0.0604878048780487
660,603278,20260515,20260518,20260521,0,17,6,1,2085.1,16.96,6.9,6,0,0,18.44,4.19,2.06,1.25,31.49,7,0.77,132,86,10.51,1,1,1.0,1.08,0.0,46.0,0.0,10.0,2.0,603278_20260515,75,10.0%,1.2,2.8,3,-0.1809,0,0,0,0.03798219584569715,-0.1821958456973295,-0.02255192878338294
661,603333,20260515,20260518,20260520,1,4,2,0,397.0,9.65,1.4,6,0,0,2.47,1.07,1.19,0.7,10.55,6,0.72,132,86,10.51,1,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,603333_20260515,75,10.0%,3.6,2.5,2,0.023799999999999998,0,1,1,0.060606060606060566,-0.07676767676767675,0.02020202020202013
662,000571,20260518,20260519,20260522,0,11,5,2,422.4,5.84,1.6,1,0,0,11.2,-0.34,1.57,1.45,-4.04,3,0.46,201,132,11.12,2,1,1.0,8.0,0.0,2.0,0.0,14.0,1.0,000571_20260518,70,10.0%,5.8,1.1,3,-0.0137,0,0,0,0.023688663282571857,-0.0406091370558376,-0.0033840947546532082
663,002354,20260518,20260519,20260522,0,14,11,3,1838.5,7.08,6.5,1,0,0,-3.3,0.6,0.66,0.54,8.14,7,0.64,201,132,11.12,2,1,1.0,2.47,0.0,4.0,0.0,24.0,2.0,002354_20260518,70,9.9%,0.8,1.8,3,-0.0392,0,0,0,0.03994293865905853,-0.0613409415121255,-0.005706134094151218
664,002980,20260518,20260519,20260526,1,22,8,2,5126.1,105.9,15.6,3,1,0,-0.99,2.05,1.0,2.07,18.09,6,0.74,201,132,11.12,2,1,1.0,0.96,0.0,22.0,0.0,18.0,1.0,002980_20260518,65,10.0%,0.9,1.3,5,0.0992,1,1,1,0.27506205843039927,-0.08735917510024815,0.05995799121634525
665,603607,20260518,20260519,20260522,0,6,2,1,255.0,24.63,1.0,4,0,42,0.29,-0.46,0.9,1.18,-2.97,3,0.1,201,132,11.12,2,1,2.0,1.8,0.0,10.0,0.0,7.0,3.0,603607_20260518,56,7.9%,1.4,1.5,3,-0.0364,0,0,0,-0.0019809825673532946,-0.07805071315372421,-0.020206022187004676
666,603989,20260518,20260519,20260525,1,14,13,3,530.7,22.0,2.0,1,1,0,-1.19,0.3,0.84,0.82,1.72,4,0.29,201,132,11.12,2,1,4.0,2.9,1.0,22.0,1.0,1.0,1.0,603989_20260518,75,10.0%,3.6,2.2,4,0.36090000000000005,1,1,1,0.3893333333333334,0.08266666666666664,0.1426666666666667
667,000026,20260519,20260520,20260525,1,9,3,1,1167.9,22.22,4.0,3,0,0,0.16,1.37,0.85,0.42,11.17,5,0.74,225,142,10.48,1,1,1.0,3.81,0.0,3.0,0.0,7.0,0.0,000026_20260519,85,10.0%,7.0,2.2,3,0.1999,1,1,1,0.23676012461059193,-0.029817534490431605,0.03382287494437034
668,002364,20260519,20260520,20260525,0,20,5,2,9295.1,52.87,31.3,4,1,4,0.38,1.55,1.11,1.22,19.76,5,0.72,225,142,10.48,1,1,0.0,1.96,1.0,9.0,0.0,72.0,1.0,002364_20260519,69,7.5%,5.0,1.1,3,0.0596,1,1,0,0.082971082971083,-0.074088074088074,-0.07068607068607059
669,603333,20260519,20260520,20260525,0,4,2,0,526.7,10.1,1.8,6,1,0,9.34,1.17,2.01,2.94,9.21,5,0.53,225,142,10.48,1,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,603333_20260519,80,10.0%,7.0,1.7,3,-0.1097,0,0,0,0.00974658869395708,-0.1335282651072124,-0.05847953216374266
670,002980,20260520,20260521,20260526,1,22,8,2,5194.9,111.02,15.9,3,1,2,0.07,3.38,1.12,1.96,32.86,7,0.89,158,98,10.42,1,1,0.0,-0.76,0.0,22.0,0.0,43.0,2.0,002980_20260520,74,7.1%,2.6,1.7,3,0.0203,0,1,1,0.1838489495612092,-0.08766953284283309,0.03164613066217528
671,000536,20260521,20260522,20260527,0,11,4,2,483.6,4.29,1.8,1,0,0,-2.52,-0.51,0.75,1.71,-3.93,4,0.17,86,52,9.97,1,1,3.0,-0.69,1.0,26.0,1.0,1.0,3.0,000536_20260521,62,10.0%,6.9,1.3,3,0.0665,1,1,0,0.13768115942028994,0.014492753623188527,0.060386473429951695
672,001331,20260521,20260522,20260527,1,26,4,3,1047.8,61.37,3.6,14,0,8,2.59,1.87,1.03,0.61,20.39,6,0.81,86,52,9.97,1,1,0.0,-1.06,0.0,5.0,0.0,34.0,2.0,001331_20260521,74,7.9%,7.0,1.9,3,0.18530000000000002,1,1,1,0.2361158432708688,0.02879045996592841,0.0504258943781941
673,002703,20260521,20260522,20260527,0,12,2,0,2257.3,19.92,8.7,4,0,0,2.9,0.06,0.99,0.96,-1.58,4,0.17,86,52,9.97,1,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,002703_20260521,65,10.0%,1.8,1.1,3,-0.0001,0,0,0,0.09771511910549334,-0.0024307243558580804,0.06903257170636841
674,603127,20260521,20260522,20260527,0,12,4,2,4011.2,42.77,14.7,2,0,0,2.04,-0.15,0.93,1.37,-0.87,4,0.45,86,52,9.97,1,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,603127_20260521,70,10.0%,0.7,1.9,3,-0.1361,0,0,0,0.01224393689663299,-0.19001648222274548,-0.03602542971509303
675,002432,20260522,20260525,20260528,0,16,8,3,6547.6,79.87,25.3,2,0,0,-0.09,-0.57,0.97,0.75,-4.22,5,0.22,337,207,10.34,6,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,002432_20260522,62,10.0%,0.7,1.6,3,-0.0567,0,0,0,0.15086633663366333,-0.05829207920792072,0.13341584158415842
676,002980,20260522,20260525,20260528,0,22,8,2,5244.8,116.38,15.9,3,1,0,1.92,3.45,1.15,1.37,24.38,6,0.75,337,207,10.34,6,1,1.0,2.08,0.0,22.0,0.0,19.0,1.0,002980_20260522,70,10.0%,4.4,1.5,3,-0.0664,0,0,0,0.10162501031097919,-0.12430916439825132,-0.047265528334570685
677,603001,20260522,20260525,20260528,0,13,5,2,308.6,9.69,1.2,2,0,0,-6.28,-0.74,0.88,0.87,-10.21,3,0.11,337,207,10.34,6,1,1.0,2.46,0.0,7.0,0.0,25.0,1.0,603001_20260522,62,10.0%,2.9,1.8,3,0.0339,0,1,0,0.18484848484848485,0.023232323232323274,0.08989898989898977
678,002051,20260525,20260526,20260529,0,12,7,1,1841.8,11.72,6.9,2,0,0,-1.76,-0.72,1.21,0.79,-9.13,2,0.21,301,185,11.2,3,1,1.0,1.35,0.0,9.0,0.0,12.0,1.0,002051_20260525,70,10.1%,1.2,1.6,3,-0.048600000000000004,0,0,0,0.006071118820468368,-0.1344319167389418,-0.03816131830008669
679,002552,20260525,20260526,20260529,1,17,15,2,2892.1,43.8,8.6,4,1,0,-7.32,2.32,0.91,0.86,29.18,5,0.98,301,185,11.2,3,1,2.0,3.42,1.0,22.0,0.0,8.0,2.0,002552_20260525,75,10.0%,1.8,2.6,3,0.2899,1,1,1,0.3375924680564896,0.03115893297466937,0.1327056713741314
680,601929,20260525,20260526,20260529,0,17,1,0,1200.5,3.1,4.7,5,0,4,15.45,0.15,2.04,2.62,-3.69,4,0.09,301,185,11.2,3,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,601929_20260525,59,7.3%,0.7,1.1,3,-0.056799999999999996,0,0,0,0.009999999999999934,-0.06000000000000005,-0.013333333333333345
681,605580,20260525,20260526,20260529,1,11,6,1,327.5,24.31,1.2,2,0,0,-7.94,-0.58,0.67,0.96,2.57,4,0.58,301,185,11.2,3,1,1.0,3.19,1.0,13.0,0.0,16.0,1.0,605580_20260525,62,10.0%,3.8,2.0,3,0.2248,1,1,1,0.2570965125709651,-0.002027575020275779,0.03892944038929444
682,002896,20260526,20260527,20260601,0,11,5,1,2587.8,89.68,9.1,2,0,0,-5.23,0.16,0.95,0.91,1.68,5,0.77,116,74,10.19,0,1,2.0,-1.31,1.0,46.0,0.0,3.0,2.0,002896_20260526,75,10.0%,3.1,2.8,3,-0.1499,0,0,0,-0.007010688426617623,-0.15412021606711884,-0.054821284909780596
683,000759,20260527,20260528,20260602,0,11,8,3,446.9,6.07,1.6,2,0,0,-0.76,-0.42,0.97,1.09,3.36,5,0.79,106,61,9.66,1,1,1.0,1.4,0.0,8.0,0.0,6.0,3.0,000759_20260527,85,10.0%,7.7,2.2,3,-0.0268,0,0,0,0.055000000000000014,-0.06666666666666672,0.018333333333333385
684,603773,20260528,20260529,20260602,1,26,11,0,7836.5,109.99,22.5,2,1,0,6.48,2.81,1.14,0.91,20.93,6,0.98,256,169,10.43,2,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,603773_20260528,80,10.0%,7.9,1.6,2,0.0858,1,1,1,0.10214285714285712,-0.02473214285714282,0.02223214285714281
685,002824,20260529,20260601,20260604,0,10,5,0,1088.9,26.47,4.3,2,0,0,3.64,-1.4,1.27,1.9,-6.32,4,0.41,99,65,10.28,0,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,002824_20260529,62,10.0%,1.5,1.5,3,0.0064,0,1,0,0.009933774834437071,-0.09970566593083152,-0.08388520971302432
686,600726,20260529,20260601,20260604,0,19,11,0,8018.9,10.13,23.9,5,1,0,-9.0,2.39,0.81,1.43,21.64,6,1.0,99,65,10.28,0,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,600726_20260529,70,10.0%,3.8,1.1,3,-0.0025,0,0,0,0.028901734104046138,-0.15221579961464354,-0.10982658959537576
687,000037,20260601,20260602,20260605,0,9,4,1,1113.3,12.65,3.9,2,0,0,3.38,0.42,1.55,1.29,8.45,6,1.0,250,165,11.08,1,0,1.0,2.08,0.0,13.0,0.0,7.0,2.0,000037_20260601,90,10.0%,8.7,4.2,3,-0.1379,0,0,0,-0.027667984189723292,-0.14229249011857711,-0.06086956521739127
688,000539,20260601,20260602,20260605,0,9,4,0,4120.4,9.77,12.7,4,1,0,1.24,2.53,1.42,1.91,25.93,6,1.0,250,165,11.08,1,0,1.0,2.08,0.0,13.0,0.0,7.0,2.0,000539_20260601,85,10.0%,5.5,5.9,3,-0.1512,0,0,0,0.014462809917355431,-0.1477272727272727,-0.02892561983471068
689,002951,20260601,20260602,20260605,1,23,8,2,592.6,19.4,2.1,6,0,0,11.54,0.3,1.97,1.68,4.1,4,0.64,250,165,11.08,1,0,1.0,0.51,1.0,9.0,0.0,25.0,1.0,002951_20260601,75,10.0%,3.5,3.0,3,0.15789999999999998,1,1,1,0.29047371160853713,0.10463300364393534,0.17334721499219147
690,600798,20260601,20260602,20260605,0,3,1,0,287.8,3.81,1.1,2,0,0,-2.04,-0.98,0.88,1.52,-8.09,2,0.07,250,165,11.08,1,0,1.0,2.08,0.0,13.0,0.0,7.0,2.0,600798_20260601,57,10.1%,2.9,1.3,3,-0.0168,0,0,0,0.023999999999999962,-0.06400000000000006,-0.04266666666666671
691,603687,20260602,20260603,20260608,0,15,5,1,1985.0,17.89,7.4,4,0,0,-4.13,-0.66,0.87,0.59,1.85,3,0.42,185,119,10.71,4,1,1.0,-0.9,0.0,10.0,0.0,17.0,2.0,603687_20260602,72,10.0%,6.8,2.1,3,0.0183,0,1,0,0.09579831932773093,-0.0005602240896359419,0.03641456582633045
692,000657,20260603,20260604,20260609,0,16,5,0,16696.8,71.71,58.4,2,1,8,0.34,1.78,0.89,0.6,20.06,6,0.76,187,111,10.4,2,1,1.0,3.98,1.0,9.0,0.0,13.0,1.0,000657_20260603,59,7.8%,0.9,1.1,3,0.0008,0,1,0,0.054042553191489394,-0.08411347517730507,-0.005673758865248308
693,002735,20260603,20260604,20260609,0,9,3,0,853.3,16.18,3.1,2,0,0,9.81,1.22,1.06,0.86,7.96,5,0.66,187,111,10.4,2,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,002735_20260603,75,10.0%,6.9,1.5,3,0.09789999999999999,1,1,0,0.1979230299328038,0.017104459376908833,0.10140500916310324
694,605162,20260603,20260604,20260609,0,10,2,0,559.2,11.55,2.1,4,0,0,9.44,-0.71,1.25,2.1,-2.89,5,0.44,187,111,10.4,2,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,605162_20260603,72,10.0%,11.2,1.6,3,-0.1056,0,0,0,0.14893617021276595,-0.1191489361702128,0.04680851063829793
695,000700,20260604,20260605,20260610,0,15,5,1,4612.4,17.8,15.5,2,1,1,-5.76,-0.04,0.88,1.17,11.03,4,1.0,182,126,10.7,4,0,3.0,0.22,1.0,47.0,0.0,4.0,2.0,000700_20260604,74,7.4%,3.2,2.5,3,-0.1704,0,0,0,-0.06513409961685832,-0.18664477285166942,-0.09633278598795829
696,002051,20260604,20260605,20260610,1,12,7,1,2027.9,12.02,7.5,2,0,0,1.61,-0.11,0.82,1.07,2.88,4,0.52,182,126,10.7,4,0,1.0,2.71,0.0,9.0,0.0,10.0,1.0,002051_20260604,75,10.0%,3.0,2.0,3,-0.0076,0,0,1,0.01986754966887419,-0.0985099337748344,-0.07947019867549676
697,002645,20260604,20260605,20260610,0,21,7,0,3953.6,36.1,13.2,4,1,0,2.23,0.42,1.17,0.98,15.74,6,0.88,182,126,10.7,4,0,1.0,2.08,0.0,13.0,0.0,7.0,2.0,002645_20260604,70,10.0%,1.3,1.9,3,0.032799999999999996,0,1,0,0.1268388362209872,-0.020921869892121626,0.027459954233409606
698,002824,20260604,20260605,20260610,0,10,5,0,1221.2,27.45,4.6,2,0,4,7.7,0.4,1.61,1.17,3.3,4,0.55,182,126,10.7,4,0,1.0,2.08,0.0,13.0,0.0,7.0,2.0,002824_20260604,74,9.3%,8.7,1.6,3,-0.0664,0,0,0,0.0046428571428571075,-0.10464285714285713,-0.08714285714285719
699,002981,20260604,20260605,20260610,0,8,3,2,379.3,28.95,1.4,1,0,0,15.63,0.56,2.49,2.54,3.45,4,0.47,182,126,10.7,4,0,1.0,-0.6,0.0,15.0,0.0,9.0,1.0,002981_20260604,80,10.0%,3.4,4.1,3,-0.0834,0,0,0,0.03611111111111108,-0.10069444444444452,-0.023958333333333377
700,605358,20260604,20260605,20260610,1,13,5,1,10475.2,63.9,35.7,3,1,0,2.72,1.02,1.01,1.28,13.55,6,0.72,182,126,10.7,4,0,4.0,2.55,1.0,41.0,1.0,2.0,2.0,605358_20260604,80,10.0%,5.2,2.5,3,0.1292,1,1,1,0.16643550624133144,-0.029280320542456443,-0.0029280320542456116
701,603065,20260605,20260608,20260611,1,10,10,4,188.5,9.55,0.7,1,0,0,26.01,0.41,4.45,2.74,7.42,5,0.72,184,116,10.59,3,0,2.0,1.46,1.0,39.0,0.0,6.0,1.0,603065_20260605,80,10.0%,3.5,4.5,3,0.3156,1,1,1,0.3191035218783352,0.1099252934898614,0.1099252934898614
702,001269,20260609,20260610,20260615,0,7,4,1,617.4,28.41,2.2,1,0,0,8.65,1.65,1.1,0.8,7.28,5,0.55,390,230,10.58,7,0,2.0,4.03,1.0,8.0,0.0,14.0,2.0,001269_20260609,90,10.0%,7.7,3.1,3,-0.0461,0,0,0,0.02688547486033518,-0.07122905027932958,-0.011173184357541908
703,002051,20260609,20260610,20260617,1,12,7,1,2013.9,12.23,7.3,2,0,0,0.76,0.54,1.21,1.08,-1.58,4,0.46,390,230,10.58,7,0,3.0,4.58,0.0,9.0,0.0,5.0,1.0,002051_20260609,70,10.0%,5.3,1.3,5,0.0177,0,1,1,0.1437908496732026,-0.13970588235294124,-0.0441176470588236
